ID	tweet	label
am_train_00147	አንቺ  ልጅ እየተበላሸሽ ነዉ ፣ከነማን ጋር መዋል  ጀምረሽ ነው?  ዋ!	negative
am_train_00148	የኢዜማው፡ቱልቱላ ብርሃኑ ነጋ  ኮ/ል ኣብይን እንደሚያማክር የምርጫ ቦርድ ሪፎርምም እንድሚያግዝ ሲናገር ሰምተናል። ኣማራ እስረኞችን ማስፈታት እንዴታ ኣቃታቹ? ወይስ የእርሶውም የኣዞ እምባ ነገር ነው!	negative
am_train_00149	አንተ ሸይጣን በማስመሰል ስትውል ያዛነፍከውን ሚዛን ለመጠበቅ ይሆን?	negative
am_train_00150	ምን የጉድ ሃገር ነው.... ምርጫ አይደረግም ብሎ ቅስቀሳ?	negative
am_train_00151	ይሄ የችኮች ሴራ ነው ????	negative
am_train_00152	የአብይ ተላላኪ እንዳይሆን ብቻ ምኞቴ ነው	negative
am_train_00153	የሜሞሪ ሎስ እንኳን ተጠቂ ነኝ!  አልዋሽም!	negative
am_train_00154	ቆሻሻዎቹ አፄዎች የኢትዮጵያን ሙስሊም የበደሉት በደል የትየለሌ ነው!!!	negative
am_train_00155	Shame! የጋራ እፍረታችን ነው። የኛው ነውር ነው።   ነፍስህ በሰላም ትረፍ!	negative
am_train_00156	ይህ ትዉድ እኮ ስለባህር በር እንዳያነሳ አድርገዉ መለስና ኢሳያስ  ጠፍጥፈው የሰሩት ትወልድ ነዉ	negative
am_train_00157	ይሻላል አላቹ?? Peace ይመቻቹ... አስቴር ትሙት 2012 በሀበሻ አቆጣጠር አልመሰለኝም ነበር ??...ላሽ ላሽ ላሽ	negative
am_train_00158	እንካን አንድ ሉኣላዊ ሀገር ይቅርና አንድ ቤተሰብ እንድህ አፍኖ ማስተዳደር ይከብዳል አንተ ዝግ	negative
am_train_00159	ትታጠባታለህ  !!!  የፍልውሃ መግቢያ በርን በሁለት እጆቹ ጭብጥ አድርጎ ይዞ አልገባም እያለ ይጮሃል ። ወዲህ ያለው ሰው. .ከንፈሩን በቁጭት ነክሶ ትገባታለህ ፡ ትታጠባታለህ እያለ…	negative
am_train_00160	ጽሕፍቶና ድዩ ወይስ ዕጫና? ኢሳይያስ ኣሳሪ፡ ንሕና ተኣሰርቲ! ኢሳይያስ ሰጓጒ፡ ንሕና ተሰጎግቲ! ኢሳይያስ ቀታሊ፡ ንሕና ተቐተልቲ! ኢሳይያስ ዋና ሃገር፡ ንሕና ጓኖት! ዋእእእ...፡ ገለስ ንሕሰብ ደኣ!!	negative
am_train_00161	ይሄን ብቻ ሳይሆን አሳ ነባሪ ሆድ ውስጥ ዮናስ ለ3 ቀን ተኝቶ መተፋቱንም አምናለው…..አይደለም _ ይሄን አሳነባሪውን ዮናስ ዋጠው ተብሎ ተጽፎም ቢሆን አምናለው በቃ አምናለዋ ?????????♀️	negative
am_train_00162	ሰወች የሰውን አርቆ ማሰብ ይዘነጉት እና።በነሱ እይታ ብቻ እውነታውን ትተው በውሸት አወኩልህ ሲሉ አይከብዳቸውም። ጥፋታቸውንም ላለማመን ይግተረተራሉ።ለተጎጅው ግን ድርብ ቁጣን ይጨምራ…	negative
am_train_00163	ፅድቁ ቀርቶብኝ በቅጡ በኮነነኝ አሉ። ሌላው ቀርቶ እንዴው አንዳንድ ክልሎች ላይ የተዘረጋው አፓርታይዳዊ ስርዓት በቀረ!	negative
am_train_00164	ኃጢአትዎ እንደሚቀጡ ያምናሉ ናቫሮ ቼር ፡፡ ተግባርዎ በሰይጣን ታይቷል እናም እሱን አልታዘዙም።	negative
am_train_00165	ውይ ችኮላህ...እስቲ ዝም በል የተወናበደ ፎሎወር ላግበስብስበት lol	negative
am_train_00166	Tigist. There is no place in the world ለንደዚህ አይነት ደደብነት:: ስህተት ሁላችንም ንሰራለን:: ግን: ያን ስህተት አቅፎ መ…	negative
am_train_00167	ስንቶቻችንን ሼቦች እንዳለች አላወቀችም??	negative
am_train_00168	ጭቃ ነህ ከምንሊክ በላይ ባርያ	negative
am_train_00169	አይ እኔ በቅርቡ ተመሳሳይ መኪና እንደዛ ስለገዛሁ ከዛ በላይ አይሆንም ብዬ ነው ??	negative
am_train_00170	አጋንንቶች ነፍሴን ይመገባሉ። መሪዬን አገለግላለሁ ፡፡ እኔ ነፍሳትን አመጣለሁ	negative
am_train_00171	እየበራ ስትል ? ሰው እየሞተ በጠራራ ፀሐይ በገዛ ሀገሩ ከፎቅ እየተወርወር ያለ ሀጢያታቸው ፍርድ እያጡ ዜጎች ነው	negative
am_train_00172	የመንግስት ወይም የጠ/ሚሩ ችግር ለምን አቅም ወይም ፍላጎት አልኖረውም ሳይሆን ለርካሽ የፖለቲካ ፍላጎት እየተጠቀመባቸው እንዳይሆን ስጋት አለኝ:: ያ ባይሆን ኖ…	negative
am_train_00173	እኔን በመናቅ ምክንያት አንቺን እና ቤተሰቦቻችሁን የሚያስፈራራ የ 1000 አጋንንትን ቁጣ ትጋፈጣላችሁ	negative
am_train_00174	ሞት ባሁን ሰአት በኢትዮጵያ የጉንፋንን ያህል ተሰሚነት የላትም	negative
am_train_00175	እንዴት ግን ከዲያስፖራ አንድ ጤነኛ ይጠፋል? የተሻለ አእምሮ ህክምና እኮ እዚያው ነው ያለው? ለነገሩ 16 ሰዓት ሰርታችሁ በግላችሁ እንኳን ቤት መከራየት አትችሉም…	negative
am_train_00176	እኔ የጎጃም ነጻ አውጪ ግንባር አቋቁሜ አባላት አስመለምልሃለኋ! :-)	negative
am_train_00177	እንደ አንዳንድ እግርኳስ ተመልካች ባላንዶሩን ተሸልሞ ለማያውቅ ሰው እንዲሰጥ የመፈለግ ነገር ይታይባቸዋል ይሄ በግልህ ጥሩ ሆነህ ቡድንህን በመጥቀም የምታገኘው ሽልማት ነው   ሊዮ ደሞ ከማንም በላይ ምርጥ ነበር	negative
am_train_00178	እኔ ከዑርዱ ጋር መቼም አላነጋግርም። ወደ ቤት ሂድ	negative
am_train_00179	እሱ ኮ ወያኔ ሳይቸግርው አስሮ ያጀገተው አሸባሪ ፀር ኢትዮጵያ የአረብ ተላላኪ ነው	negative
am_train_00180	ኢህአዴግ ተቺዎቹን ማዋከብ፣ ማሰር፣ መግደል ባህሉ ነው። ይህን ባህሉን ወደ PP ይዞት ከተሻገረ… ከብልፅግና ላይ «ፅ» ገድፈን ለመጥራት እንገደዳለን።	negative
am_train_00181	ቃሚ ብቻ መሰለህ እንዴ ሚከየፈው? እንዳንተ በእኔ አውቃለሁ እኔ ብቻ; ናላው የናወዘ በርጫ አይደለም ውሃም አያስፈልገው ለመቀወስ!! የየርትራ ነገ…	negative
am_train_00182	እንደ እናንተ ያለ ባንዳ አዝለን ነው እኮ ይምንኖረው!	negative
am_train_00183	አንተም አሁን ወንድ ተብለ።	negative
am_train_00184	የኢራኑ  ዋና ሜጀር ጄነራል ኮማንደር ሱሌይማን በአሜሪካው ድሮን ተገደሉ የሚሉ ዜናዎች እየወጡ ነው:: አሁኑኑ ነው ሶስተኛውን የአለም ጦርነት  ማፍራት..	negative
am_train_00185	የሚያሳየን ክልሉ ተግባሩን በተመለከተ ያለው አቋም ከውግዘት በተቃራኒ ተራ እንደሆነ ማሰቡ ነው። ተግባሩን ለማረም እርምጃ ከመውሰድ ይልቅ ያቃጠለውን ሽብርተኛ አካል ላለማስከፋት ሲል ሙስ…	negative
am_train_00186	እልከሰከሳለሁ እያጥራቸው ስር ስር፣ ፈተው እንደምቦሳ ይለቁሽ ይመስል... የአርሶ አደር ወግ	negative
am_train_00187	ምነው አይደለም እንዴ?	negative
am_train_00188	እኔኮ በጎ ጎናቸውን ስል በአጠቃላይ ለአገሪቱ ስለሠሩት ማለቴ ነበር። ሙስሊሙንማ ለማጥቃት ለማግለል ሲዶልቱ እንደኖሩ ነው የማምነው። ያም ቢሆን የዋሏቸው ውለ…	negative
am_train_00189	ኣብይ ኣህመድ  ለህወሓት  ያቀረበው ጥያቄ መልስ ባለማግኘቱ ከፍተኛ ቀውስ ላይ ይገኛል።	negative
am_train_00190	ኣይ የኣእምሮ ድህነት	negative
am_train_00191	ቆይ ግን ፡ ሳስበው፡ ተላላኪው ታምራትን ምን ትሉታላችሁ፡ እሱ ተራ ጋዜጠኛ ነው፡ ይሄ ሰውዬ እያለላችሁ፡ ኣሰብን ለመያዝ ስንት ኢትዮጵያኖችን ኣሰልፎ የተዋጋን፡ ኣሁንም በዚህ ጉዳይ…	negative
am_train_00192	አህ	negative
am_train_00193	ለማ = አፍራሽ ??	negative
am_train_00194	አስመሳይ	negative
am_train_00195	ኢዜማ ለኦሮሞ ብሄርተኞች የሚያደርግርውን ጥንቃቄ ለሌላው የሚነፍገው ለምን ይሆን?  ኢዜማ በአማራ እየተወገዘ ያለው የሰለጠነ ፖለቲካ አራማጅ ስለሆነ ነውን?  ብርሃኑ ናዝሬት፥ደብረዘ…	negative
am_train_00196	የኢትዮጵያ ህዝብ ፈረደበት  ሬድዋን ሁሴንን ሲገላገል ንጉሱ ጥላሁን የሚባል ቀዳዳ መጣለት  ሃይለ ማርያም ደሳለኝ እንኳን ሄደ ብሎ ጮቤ ሲረግጥ አፈ ቅቤው መርዘኛ እባብ ኮሎኔል አብይ አህመድን ተካለት  ፀሎት ያስፈልጋል !	negative
am_train_00197	ጠሚር አብይ አህመድ በሚታሙባቸው ሁለት ነገሮች ላይ ደጋግመው ሲናገሩ ሰማሁ እውነትና እውቀት 12ንኛ ክፍል ሳያጠናቅቅ ዶክትሬት በቆረጣ ያገኘ የራሱን ኢታማዦር ሹም በሻጥር  የገደለ…	negative
am_train_00198	ሀበሻ እኮ በአመት ሁለት ጊዜ መልካም አዲስ አመት የሚል ግራ የተጋባ ህዝብ ነው !!!	negative
am_train_00199	አህመዲን ጀበል የዕምነት ሰው ሳይሆን የኦነግ የውስጥ ሥራ አስፈፃሚ ነው::	negative
am_train_00200	እውነት የኤርትራ ህዝብ ነጻ ወጧል?  ነጻ መውጣት ማለት ምን ማለት ነው?	negative
am_train_00201	በሴራችሁ እየበተናችሁት እያኮላሻችሁት  እንዴት ብሎ ወደ አንድ ይምጣ? ኢሳት እንኳን አራተኛ መንግስት ይሆናል ብለን ተስፋ ያደረግንበትን ተቋም አሽመድምዳችሁ ቁጭ አደረጋችሁት።	negative
am_train_00202	በጥባጭና በሃሳብ ልዕልና የማያምን ወጠጤ ሰሜን ይሁን ደቡብ ምስራቅ ወይም ምዕራብ የዲሞክራሲ ጅምራችን ጠላት ነዉና መወገዝ አለበት!ኢትዮጵያዊነት ከጉልበት ውጭ ሌላ ምንም…	negative
am_train_00203	መሰሪው ሃይለስላሴ ወደ ወሎ ድርቅ ተፈጥሯል ብለውት መጣ። የት እንደተገኘ የማይታወቅ ቄጠማ አስጎዘጎዘ።አገሩ ለም ነው ድርቅ የለም አስባለ።ከመጣሁ አይቀር ብሎ አንዳንድ ዳቦ በነፍስወከፍ ሰጦ ሄዴ።  እሾህ!	negative
am_train_00204	ሞትን ምን አመጣው በዚያ ሰዓት?	negative
am_train_00205	ያሰብከው ሁሉ ይሳካ!  በእውነትና እውቀትና በተመሰረትርው ራዕይ ፓርቲ ኢትዮጵያና ህዝቦችዋ ታፍረውና ተከውረው ይኖራሉ።	negative
am_train_00206	በጥቃቱ ሌሎች ስድስት ሰዎች እንደሞቱ የታወቀ ሲሆን የኢራቅ ሚሊሺያ ኮማንደር የነበረው አቡ ማህዲ አል- ሙሀንዲስ ይገኝበታል ተብሏል።   ቃሲም ሱሌማኒ ከኢራን ጠቅላይ መሪ አሊ ሆመኒ…	negative
am_train_00207	ሀገር ወገን አንደለለዉ ወጣቱን በከፍተኛ እንግልትና ሰቆቃ እያሰቃየዉ ያለውን ይህን አሰከፊ ሰርአት ምን ይሉታል:: መነሻዉ ቅጥ ያጣዉ…	negative
am_train_00208	ሺህ ጦር አብዛ የፈለክበት ቤመ ተቀመጥ አማራን ማንበርከክ አይቻልም!!	negative
am_train_00209	ኣብ ዓለም እታ እንኮ ብግዝያውን ህዝቢ ዘይመረጾን መንግስቲ ን30 ዓመት መመላእታ ዝተመርሓትን ትምራሕ ዘላን ሃገር ኤርትራና ጥራይ እያ።ሃገርና ብሰንኪ ህግደፍ ኣብነት ስደት ሞት ማእሰርቲ ኮይና ትርከብ።	negative
am_train_00210	??????... all of you የባዮሎጂ አስተማሪዎቻችን  እሄንን ቢሰሙ እራሳቸውን ያጠፉ ነበር??	negative
am_train_00211	ፋሽን ነው! ከከፍታ መውረድ ማለት ይህ ነው    ልጅቷን የማትፈልገውን ድምፅ      እንድታወጣ አስገደዳት????	negative
am_train_00212	ደንበጫ ወይም ፋርጣ ላይ የሚወዳደር መሰለው እንዴ?	negative
am_train_00213	የክልሎች ግንኙነት ረቂቅ አዋጅ ላይ ለመወያየት የአንድም ክልል ተወካይ አልተገኘም	negative
am_train_00214	የማንንም ፍልጥ ሰብስቦ አዲስ አበቤ እያለ ሰገጤ ያራዳ ልጆችን ሙድ ሊይዝባቸው ሲሞክር !?	negative
am_train_00215	እዚህ ሀገር የአዕምሮ ህመምተኛዉ ቁጥር 27% ነዉ የተባለዉ ተቀሽቧል። በተለይ የፓለቲካ ንቃተ ህሌና አለኝ የምንለዉ እንደ ሀገር አብደናል፣ ይልቅ ሁላችንም እንዳበድን ተረድተን የሚፈ…	negative
am_train_00216	ምን ሆነህ ነው ታዲያ ወደ ለምን አገር አልተበጠበጠም ወደሚለው የተቀየርከው???	negative
am_train_00217	ትርጉም፡ ከአቃሪዎ ጋር ለመገላግለ 50 መንገዶች	negative
am_train_00218	እኛ ያለው እናንተን እንጉዳ ሳይሆን፣ አብረን እንደግን ነው። አገራችን ከግራኝ ወረራ ጀምሮ በ አህዣብ እና አረመነኤ ተዋራ ህዝቦቿ መከራቸው ስታይ ኖራለች። ትን…	negative
am_train_00219	አንተን አልችልህም ጌታን ??	negative
am_train_00220	ይሄ ካፍንጫ የሚወጣው...ምልግልጉ....እእእ....ጥፍጥ?....ኣዎ፣ ኣንተ እሱ ነህ።	negative
am_train_00221	ይሄ ሽማግሌ ግን አይበቃውም? ንስሃ አይገባም???♂️	negative
am_train_00222	ከተለያዩ የሀገሪቱ ክልሎች አዲስ አበባ ላይ የሥራም ሆነ የመኖሪያ ቤት ዕድል ተጠቃሚዎች በርካታ ሲሆኑ ለከተማ ነዋሪዎች በተቃራኒው እንዲህ ያለው አጋጣሚ የላቸውም።…	negative
am_train_00223	መንግስት እየወሰደ ያለው እርምጃ ከሚከሰቱት ወንጀሎች አንጻር ድክመቶች ታይተውበታል  ይህንንም መንግስት ና ህብረተሰቡ በጋራ መታገል አለበት።  ስር የሰደዱ ፅንፈኞች አገሪቱን የኋሊት…	negative
am_train_00224	ለምን ሦስት ወር ይፈጃል በመደበኛው ፓስፓርት መሠረታዊ መገልገያ ሆኖ ሣለ!የመንቀሣቀስ እና የመስራት መብትን ይገድባል!!!	negative
am_train_00225	እርስ በርሱ ሲቋሰልና ሲጋደል እነርሱ የፖለቲካና የኢኮኖሚ ኃይላቸውን ያደላድላሉ:: በእንቅርት ላይ ጆሮ ደግፍ እንዲሉ ሀገር በቀሉ (aka homegrown(ድንቄም Homegro…	negative
am_train_00226	እስክንድርን ጽንፈኛ አማሮች ብቻ ናቸው የሚመርጡት	negative
am_train_00227	የአብይ መንግስት ከነ ኮቶቱ ወደ ሁለት አመት ገደማ ተሸክመናል። እንደ ግሌ አምስት እሄ ኮቶቱን እርግፍ አርገ እራሴን አፀዳለው።	negative
am_train_00228	የወያኔ መልእክተኛ ቢሆንስ አላማ እና መልእክት ያለው ሰው ብቻ ነው በእንዲህ ድፍረት የሚናገረው በምንም መልኩ ኢትዮጵያዊያን አይወክልም	negative
am_train_00229	ከእንግዲህ እኔን ካልተከተሉኝ ተሸናፊ ነዎት እና በቀጥታ ወደ ሲኦል እልክሻለሁ	negative
am_train_00230	me: :(   animal crossing villagers: በአዋልድ ስም በአስራ ሦስተኛው አጋንንት “ቴይለር ስዊፍ” ፣ ይህን ሰው በመንጽሔ ነበልባል ውስጥ በዘላለማዊ ሥቃይ እንረግማለን። ሰይጣን…	negative
